Şimdi,Tarih
1746.61,2000-07-26 00:00:00
1801.73,2000-07-25 00:00:00
1726.84,2000-07-24 00:00:00
1724.98,2000-07-21 00:00:00
1602.66,2000-07-20 00:00:00
1642.69,2000-07-19 00:00:00
1570.52,2000-07-18 00:00:00
1599.04,2000-07-17 00:00:00
1769.49,2000-07-14 00:00:00
1791.94,2000-07-13 00:00:00
1814.38,2000-12-07 00:00:00
1862.31,2000-11-07 00:00:00
1958.17,2000-10-07 00:00:00
1916.32,2000-07-07 00:00:00
2022.47,2000-06-07 00:00:00
2092.85,2000-05-07 00:00:00
2199,2000-04-07 00:00:00
2167.44,2000-03-07 00:00:00
2174.69,2000-06-30 00:00:00
2138.91,2000-06-29 00:00:00
2231.74,2000-06-28 00:00:00
2285.74,2000-06-27 00:00:00
2185.67,2000-06-26 00:00:00
2000.03,2000-06-23 00:00:00
2004.26,2000-06-22 00:00:00
1941.76,2000-06-21 00:00:00
1957.39,2000-06-20 00:00:00
1932.48,2000-06-19 00:00:00
1914.75,2000-06-16 00:00:00
2007.63,2000-06-15 00:00:00
2080.26,2000-06-14 00:00:00
2151.63,2000-06-13 00:00:00
2205.25,2000-12-06 00:00:00
2259.28,2000-09-06 00:00:00
2259.28,2000-08-06 00:00:00
2201.02,2000-07-06 00:00:00
2247.67,2000-06-06 00:00:00
2278.4,2000-05-06 00:00:00
2303.82,2000-02-06 00:00:00
2289.02,2000-01-06 00:00:00
2232.87,2000-05-31 00:00:00
2268.9,2000-05-30 00:00:00
2294.33,2000-05-29 00:00:00
2289.02,2000-05-26 00:00:00
2425.2,2000-05-25 00:00:00
2489.31,2000-05-24 00:00:00
2309.13,2000-05-23 00:00:00
2391.82,2000-05-22 00:00:00
2361.09,2000-05-18 00:00:00
2424.08,2000-05-17 00:00:00
2616.42,2000-05-16 00:00:00
2526.89,2000-05-15 00:00:00
2589.88,2000-12-05 00:00:00
2620.61,2000-11-05 00:00:00
2679.41,2000-10-05 00:00:00
2692.68,2000-09-05 00:00:00
2716.98,2000-08-05 00:00:00
2782.21,2000-05-05 00:00:00
2616.42,2000-04-05 00:00:00
2731.37,2000-03-05 00:00:00
2885.01,2000-02-05 00:00:00
2681.65,2000-01-05 00:00:00
2247.26,2000-04-28 00:00:00
2209.68,2000-04-27 00:00:00
2247.26,2000-04-26 00:00:00
2272.68,2000-04-25 00:00:00
2254.1,2000-04-24 00:00:00
2170.99,2000-04-21 00:00:00
2168.34,2000-04-20 00:00:00
2170.99,2000-04-19 00:00:00
2209.68,2000-04-18 00:00:00
2222.95,2000-04-17 00:00:00
2325.76,2000-04-14 00:00:00
2287.07,2000-04-13 00:00:00
2235.1,2000-12-04 00:00:00
2272.68,2000-11-04 00:00:00
2311.37,2000-10-04 00:00:00
2440.71,2000-07-04 00:00:00
2449.09,2000-06-04 00:00:00
2192.64,2000-05-04 00:00:00
2220.72,2000-04-04 00:00:00
2330.36,2000-03-04 00:00:00
2335.67,2000-03-31 00:00:00
2229.93,2000-03-30 00:00:00
2277.33,2000-03-29 00:00:00
2391.44,2000-03-28 00:00:00
2266.23,2000-03-27 00:00:00
2154.97,2000-03-24 00:00:00
2032.44,2000-03-23 00:00:00
1998.98,2000-03-22 00:00:00
1998.98,2000-03-21 00:00:00
2007.29,2000-03-20 00:00:00
2138.18,2000-10-03 00:00:00
2216.15,2000-09-03 00:00:00
2152.13,2000-08-03 00:00:00
2191.11,2000-07-03 00:00:00
2124.24,2000-06-03 00:00:00
2213.31,2000-03-03 00:00:00
2263.39,2000-02-03 00:00:00
2254.97,2000-01-03 00:00:00
2207.62,2000-02-29 00:00:00
2121.34,2000-02-28 00:00:00
2218.66,2000-02-25 00:00:00
2098.92,2000-02-24 00:00:00
1917.94,2000-02-23 00:00:00
2043.26,2000-02-22 00:00:00
2126.8,2000-02-21 00:00:00
2291.05,2000-02-18 00:00:00
2302.21,2000-02-17 00:00:00
2485.92,2000-02-16 00:00:00
2622.28,2000-02-15 00:00:00
2513.69,2000-02-14 00:00:00
2736.33,2000-11-02 00:00:00
2825.4,2000-10-02 00:00:00
2853.29,2000-09-02 00:00:00
2917.31,2000-08-02 00:00:00
2995.28,2000-07-02 00:00:00
3120.49,2000-04-02 00:00:00
2936.67,2000-03-02 00:00:00
2989.59,2000-02-02 00:00:00
2978.49,2000-01-02 00:00:00
2836.5,2000-01-31 00:00:00
3081.51,2000-01-28 00:00:00
3223.5,2000-01-27 00:00:00
3276.43,2000-01-26 00:00:00
3215.25,2000-01-25 00:00:00
3173.42,2000-01-24 00:00:00
3340.74,2000-01-21 00:00:00
3572.08,2000-01-20 00:00:00
3780.66,2000-01-19 00:00:00
3749.65,1999-09-14 00:00:00
3749.65,1999-09-13 00:00:00
3749.65,1999-10-09 00:00:00
3749.65,1999-09-09 00:00:00
3749.65,1999-08-09 00:00:00
3749.65,1999-07-09 00:00:00
3749.65,1999-06-09 00:00:00
3749.65,1999-03-09 00:00:00
3790.41,1999-02-09 00:00:00
3668.14,1999-01-09 00:00:00
3505.11,1999-08-31 00:00:00
3912.68,1999-08-27 00:00:00
4177.6,1999-08-16 00:00:00
4992.74,1999-08-13 00:00:00
4483.28,1999-12-08 00:00:00
3871.92,1999-11-08 00:00:00
3464.35,1999-10-08 00:00:00
3586.62,1999-09-08 00:00:00
3464.35,1999-06-08 00:00:00
3464.35,1999-05-08 00:00:00
3545.87,1999-04-08 00:00:00
3668.14,1999-03-08 00:00:00
3668.14,1999-02-08 00:00:00
3586.62,1999-07-30 00:00:00
3545.87,1999-07-29 00:00:00
3138.3,1999-07-28 00:00:00
2853,1999-07-27 00:00:00
2853,1999-07-26 00:00:00
2975.27,1999-07-23 00:00:00
2975.27,1999-07-22 00:00:00
3016.02,1999-07-21 00:00:00
3056.78,1999-07-20 00:00:00
3056.78,1999-07-19 00:00:00
3056.78,1999-07-16 00:00:00
3138.3,1999-07-15 00:00:00
3179.05,1999-07-14 00:00:00
3056.78,1999-07-13 00:00:00
3219.81,1999-12-07 00:00:00
3056.78,1999-09-07 00:00:00
2975.27,1999-08-07 00:00:00
2853,1999-07-07 00:00:00
2853,1999-06-07 00:00:00
2975.27,1999-05-07 00:00:00
2893.75,1999-02-07 00:00:00
3056.78,1999-01-07 00:00:00
2975.27,1999-06-30 00:00:00
2812.24,1999-06-29 00:00:00
2853,1999-06-28 00:00:00
3097.54,1999-06-25 00:00:00
3219.81,1999-06-24 00:00:00
3260.57,1999-06-23 00:00:00
3301.32,1999-06-22 00:00:00
3342.08,1999-06-21 00:00:00
3423.6,1999-06-18 00:00:00
3342.08,1999-06-17 00:00:00
3301.32,1999-06-16 00:00:00
3423.6,1999-06-15 00:00:00
3505.11,1999-06-14 00:00:00
3505.11,1999-11-06 00:00:00
3260.57,1999-10-06 00:00:00
3260.57,1999-09-06 00:00:00
3301.32,1999-08-06 00:00:00
3301.32,1999-07-06 00:00:00
3056.78,1999-04-06 00:00:00
2853,1999-03-06 00:00:00
2893.75,1999-02-06 00:00:00
3016.02,1999-01-06 00:00:00
3138.3,1999-05-31 00:00:00
3138.3,1999-05-28 00:00:00
3260.57,1999-05-27 00:00:00
3138.3,1999-05-26 00:00:00
3179.05,1999-05-25 00:00:00
3382.84,1999-05-24 00:00:00
3505.11,1999-05-21 00:00:00
3513.55,1999-05-20 00:00:00
3535.49,1999-05-18 00:00:00
3508.49,1999-05-17 00:00:00
3646.87,1999-05-14 00:00:00
3452.8,1999-05-13 00:00:00
3491.61,1999-12-05 00:00:00
3633.37,1999-11-05 00:00:00
3548.14,1999-10-05 00:00:00
3608.05,1999-07-05 00:00:00
3689.9,1999-06-05 00:00:00
3684.84,1999-05-05 00:00:00
3697.49,1999-04-05 00:00:00
3629.15,1999-03-05 00:00:00
3954.01,1999-04-30 00:00:00
4082.26,1999-04-29 00:00:00
4051.89,1999-04-28 00:00:00
4026.57,1999-04-27 00:00:00
4164.11,1999-04-26 00:00:00
3698.34,1999-04-22 00:00:00
3548.99,1999-04-21 00:00:00
3665.43,1999-04-20 00:00:00
3192.91,1999-04-19 00:00:00
3278.97,1999-04-16 00:00:00
3235.1,1999-04-15 00:00:00
3317.79,1999-04-14 00:00:00
2993.77,1999-04-13 00:00:00
3386.14,1999-12-04 00:00:00
3548.99,1999-09-04 00:00:00
3733.78,1999-08-04 00:00:00
3656.15,1999-07-04 00:00:00
3685.68,1999-06-04 00:00:00
3684.84,1999-05-04 00:00:00
3711,1999-03-26 00:00:00
3685.68,1999-03-25 00:00:00
3609.74,1999-03-24 00:00:00
3654.46,1999-03-23 00:00:00
3513.55,1999-03-22 00:00:00
3513.55,1999-03-19 00:00:00
3513.55,1999-03-18 00:00:00
3381.92,1999-03-17 00:00:00
3312.73,1999-03-16 00:00:00
3454.48,1999-03-15 00:00:00
3553.21,1999-12-03 00:00:00
3543.92,1999-11-03 00:00:00
3431.7,1999-10-03 00:00:00
3462.92,1999-09-03 00:00:00
3406.39,1999-08-03 00:00:00
3492.45,1999-05-03 00:00:00
3522.83,1999-04-03 00:00:00
3635.05,1999-03-03 00:00:00
3554.05,1999-02-03 00:00:00
3666.27,1999-01-03 00:00:00
3570.08,1999-02-26 00:00:00
3295.85,1999-02-25 00:00:00
3311.88,1999-02-24 00:00:00
3352.38,1999-02-23 00:00:00
3129.62,1999-02-22 00:00:00
3226.66,1999-02-19 00:00:00
3222.44,1999-02-18 00:00:00
2934.71,1999-02-17 00:00:00
3002.21,1999-02-16 00:00:00
2904.33,1999-02-15 00:00:00
2873.95,1999-12-02 00:00:00
2803.08,1999-11-02 00:00:00
2772.7,1999-10-02 00:00:00
2821.64,1999-09-02 00:00:00
2754.14,1999-08-02 00:00:00
2642.76,1999-05-02 00:00:00
2759.2,1999-04-02 00:00:00
2592.13,1999-03-02 00:00:00
2612.38,1999-02-02 00:00:00
2637.69,1999-01-02 00:00:00
2668.07,1999-01-29 00:00:00
2617.44,1999-01-28 00:00:00
2681.57,1999-01-27 00:00:00
2618.29,1999-01-26 00:00:00
2804.76,1999-01-25 00:00:00
